,movieCd,openDt_score,prdtYear_score,repNationNm_score,repGenreNm_score,showTm_score,watchGradeNm_score,distributor_score,actor_score,starScore,userCount,previous_screen,previous_show,previous_audience,final_audience
1551,20156063,3.4,4.4,2.5,3.8,3.6,4.6,2.5,16.4,8.95,961,61,62,9790,87673
1552,20145242,3.5,4.4,4.2,5.8,3.6,4.6,2.5,25.1,5.52,539,13,13,2334,78070
1553,20145521,4.3,4.5,4.2,5.1,3.6,3.6,3.8,15.6,7.59,1628,2,2,341,78521
1554,20141060,6,4.5,5.6,4,3.6,3.6,2.1,16.8,6.76,1350,16,16,3243,77621
1555,20080878,6,3.3,2.5,3.4,2.5,3.6,3.8,16.8,7.15,2684,1,3,8,77533
1556,20142023,4,4.5,4.2,4,3.6,4.6,4.6,16.6,7.39,338,25,25,3910,78978
1557,20149591,4.5,4.5,4.2,4,3.6,5.3,2.5,29.6,7.71,961,65,67,5795,77307
1558,20100925,4.1,3.8,2.3,4,6.6,3.3,2.5,16.4,8.42,465,8,14,1196,75847
1559,20080992,6,4.2,4.2,3.4,3.6,4.6,2.5,15.6,4.29,474,0,0,0,76985
1560,20100057,3.7,3.8,5.6,3.8,3.6,3.6,2.5,12,7.39,430,12,12,2870,75740
1561,20144481,4.3,4.5,2,5.1,3.6,4.6,2.5,15.6,8.15,2081,28,28,5619,82336
1562,20150522,6,4.5,4.2,4,3.6,5.3,2.5,16.3,8.75,817,30,30,3471,78193
1563,20143509,4.6,4.4,5.6,3.8,3.6,4.6,2.1,20.2,2.86,1939,12,17,2408,77124
1564,20162629,4,4.4,2.3,3.1,2.5,5.3,2.5,16.4,8.91,912,0,0,0,99803
1565,20090428,4.5,4.2,4.2,4,3.6,4.6,2.5,16.4,7.23,200,22,22,2375,74542
1566,20172541,4,4.7,4.2,3.8,6.6,5.3,3,18.5,8.51,1150,4,4,232,76647
1567,20159141,4.6,4.4,4.2,4,3.6,4.6,3.8,16.6,7.23,610,51,51,4346,75598
1568,20090333,4.5,4.2,4.2,4,3.6,5.3,2.5,15.5,6.71,473,3,3,399,74339
1569,20120021,3.7,4.8,2.3,7.9,3.6,4.6,4.3,15.6,6.53,526,6,6,1117,75301
1570,20149140,4.5,4.5,2.5,5.8,3.6,4.6,2.6,17.4,6.88,593,18,18,3661,74912
1571,20110289,4.6,4,5.6,3.8,3.6,5.3,4.3,13,8.09,973,79,85,16091,74765
1572,20090453,4.1,3.8,4.2,3.8,3.6,5.3,2.5,16.4,8.38,631,27,28,807,73309
1573,20041524,4.5,2,2.3,3.1,2.5,3.3,2.5,15.6,8.08,75,4,4,757,74346
1574,20081263,4.1,4.2,5.6,3.4,3.6,4.6,2.5,12,4.96,382,5,5,910,74615
1575,20080017,4.3,3.3,2.3,3.1,3.6,5.3,2.5,15.6,8.19,1190,40,98,7813,76397
1576,20139263,6,4.8,2.3,3.1,2.5,3.3,2.5,12,6.22,1722,1,1,107,74250
1577,20100815,4.5,3.8,2.5,5.8,3.6,3.6,7.1,18.1,6.95,769,2,2,486,72669
1578,20127407,4.5,4,4.2,3.4,2.5,3.6,4.3,14.5,4.88,1715,2,2,532,74586
1579,20119717,3.4,4,5.6,3.8,3.6,5.3,2.5,19.3,6.47,524,5,7,1618,73729
1580,20119856,3.4,3.8,4.2,3.4,3.6,5.3,5,19.6,5.96,2579,9,11,2744,73582
1581,20156977,4,4.5,4.2,3.4,2.5,4.6,3.8,16.4,5.72,485,3,3,340,73716
1582,20147684,4.5,5,2.5,3.4,3.6,4.6,2.5,14.5,8.28,1148,78,99,4584,78611
1583,20174821,4.5,4.7,2.5,3.1,2.5,3.3,2.5,13.3,8.32,289,3,3,380,73797
1584,20112443,4.5,4.8,5.6,2.9,3.6,4.6,2.5,16.4,5.15,4875,13,13,1020,73787
1585,20120362,4,4.8,2.5,3.8,3.6,4.6,2.5,18.5,8.81,1327,14,14,2342,73421
1586,20081363,3.7,4.2,4.2,3.8,3.6,3.6,2.5,23.4,6.04,321,1,1,296,73211
1587,20081519,3.7,2,2.3,3.8,3.6,3.3,4.3,13.3,7.64,355,5,6,1064,73582
1588,20081364,3.7,4.2,4.2,3.8,3.6,4.6,2.5,15.6,7.22,198,10,10,1647,74416
1589,20080105,3.4,3.3,2.3,5.8,6.6,5.3,2.5,16.8,7,939,12,12,1367,72351
1590,20179662,4,4.7,4.2,5.8,6.6,5.3,5,16,7.16,1064,5,5,1345,73875
1591,20161605,4,4.3,4.2,5.8,3.6,4.6,3.8,14.5,6.15,467,1,1,126,72071
1592,20149415,4.1,5,2.2,3.1,2.5,3.3,2.5,19.7,7.93,194,15,15,3017,75370
1593,20134144,3.7,4,2.5,3.1,2.5,3.3,2.5,17.1,8.23,56,50,53,1490,71796
1594,20112822,4,3.8,2.3,3.8,6.6,5.3,2.5,16.4,8.87,834,43,43,6694,78766
1595,20136926,6,4.8,4.2,4,2.5,4.6,2.5,14.5,8.09,897,16,16,2761,73000
1596,20147430,3.5,4.5,4.2,5.8,3.6,5.3,4.6,16.4,6.97,511,1,1,326,71483
1597,20176201,4.5,4.7,4.2,3.8,3.6,5.3,2.6,22.4,7.11,604,6,6,1030,71362
1598,20141028,3.7,4.5,5.6,3.1,2.5,3.3,5.8,12,7.71,136,4,4,717,72047
1599,20090013,4.3,3.3,4.2,4.7,3.6,3.6,2.5,16.4,5.46,527,3,3,153,71979
1600,20130821,4.5,5,2.5,3.8,3.6,3.6,2.5,19.3,7.03,894,8,8,1577,71351
1601,20080661,4.6,3.3,4.2,4.7,3.6,3.6,3.8,15.6,7.6,610,1,1,6,70769
1602,20112141,4.5,3.8,4.2,3.4,3.6,4.6,2.5,16.4,5.43,521,22,22,4385,70798
1603,20165285,5.2,4.3,2.3,3.1,3.6,3.3,5,12,9.05,634,5,5,1047,70350
1604,20081170,4.5,4.2,4.2,3.4,3.6,4.6,2.5,16.4,5.81,168,1,1,0,70098
1605,20119806,3.4,3.8,4.2,4,3.6,4.6,5.8,21.8,6.49,174,10,11,2138,70053
1606,20102413,4.3,3.8,2.3,3.1,2.5,3.3,2.5,17.1,6.09,237,0,0,0,70065
1607,20168361,4.1,4.3,2.5,3.1,2.5,3.3,2.5,17.1,8.56,525,3,3,264,69918
1608,20149931,4.5,4.5,4.2,3.4,3.6,3.6,7.5,16.6,6.96,793,9,9,1668,69786
1609,20162147,4,4.4,2.3,3.8,3.6,5.3,2.5,14.5,8.59,711,31,53,3072,70424
1610,20160203,3.7,4.3,4.2,5.8,6.6,4.6,5.1,16.5,8.3,915,2,2,428,69529
1611,20100189,4.6,3.8,4.2,3.8,3.6,4.6,2.5,20.6,8.24,668,16,17,3992,68291
1612,20150903,3.5,4.4,5.6,5.2,2.5,3.3,2.6,16.4,6.23,582,16,16,3071,69363
1613,20147678,4,5,4.2,3.8,6.6,4.6,2.5,18,7.79,575,55,56,3926,72292
1614,20113881,3.5,4,4.2,4,3.6,4.6,2.5,18.2,7.7,351,17,19,3290,71725
1615,20080054,3.5,3.3,4.2,3.8,3.6,5.3,2.5,16.4,7.96,1168,16,16,1893,67968
1616,20167563,4.5,4.4,4.2,3.8,3.6,4.6,2.6,19.6,8.29,1106,7,8,1288,68902
1617,20150461,4.3,4.4,4.2,3.8,6.6,5.3,3.8,16.1,7.49,813,2,2,462,68815
1618,20147625,3.4,5,4.2,3.8,3.6,3.6,2.5,24.2,8.8,1213,57,72,3853,70801
1619,20137041,4.1,4.8,5.6,3.8,2.5,3.6,2.5,17.7,7.58,792,5,5,894,69122
1620,20120381,4,5,2.5,3.1,2.5,3.3,2.5,17.6,7.07,104,13,14,2799,68721
1621,20081331,4.1,3.3,2.5,3.1,2.5,3.3,2.5,17.1,5.92,119,8,8,1506,73743
1622,20090330,4.5,3.8,5.6,3.4,2.5,4.6,4.3,17,5.05,1407,3,3,739,67602
1623,20120103,4.5,4.8,5.6,4.7,3.6,3.6,2.5,12,5.66,2370,14,15,3810,68312
1624,20139141,6,4.8,2.5,3.1,2.5,3.3,2.5,16.8,7.18,148,12,12,2276,67663
1625,20080834,4.5,4.2,5.6,4,3.6,4.6,2.5,13,6.14,349,183,639,9863,67659
1626,20178469,3.5,4.7,4.2,4.7,6.6,4.6,3,14.5,8.02,477,20,21,2693,70295
1627,20081700,5.2,4.2,4.2,5.8,3.6,3.6,5.8,29.2,6.53,1415,3,3,362,67267
1628,20090203,4,4.2,2.5,3.8,3.6,4.6,5.8,19.8,7.73,814,4,4,193,66884
1629,20090917,4.3,3.8,5.6,3.8,3.6,5.3,4.3,12,6.93,592,23,24,6222,66098
1630,20168721,4.1,4.3,2.3,3.1,2.5,3.3,5.8,24.3,7.73,265,3,3,715,67027
1631,20113001,4,4,5.6,3.8,3.6,5.3,4.3,15.3,7.29,1493,50,56,10020,74261
1632,20150901,4.5,4.3,5.6,3.8,3.6,4.6,2.5,21.8,7.47,1367,15,19,2822,66883
1633,20101278,6,3.8,2.2,3.8,6.6,3.6,2.5,16.8,8.64,820,9,12,818,68763
1634,20148129,4.6,4.8,2.5,4.7,3.6,4.6,2.5,14.5,7.88,1041,56,56,3371,66779
1635,20123422,3.5,5,4.2,5.8,3.6,3.6,5.8,18.7,7.8,1519,6,8,1839,66790
1636,20129260,4.1,4,2.2,3.8,3.6,3.6,2.5,15.6,8.22,897,1,1,138,73981
1637,20163903,4,4.5,2.5,3.1,2.5,3.3,2.5,17.1,8.03,223,5,5,824,66562
1638,20090811,5.2,4.2,2.3,3.1,3.6,5.3,2.5,14.5,9.1,2141,7,7,1997,66788
1639,20160862,4,4.5,2,3.8,3.6,5.3,2.5,16.8,8.82,261,51,52,6940,71480
1640,20100789,4.5,3.8,2.3,4.7,6.6,5.3,5.8,16.4,7.37,951,20,20,4176,65167
1641,20110311,4.6,3.8,2.3,5.1,3.6,5.3,2.5,16.4,6.53,1026,6,7,1520,66357
1642,20110502,4.5,3.8,2.5,4.7,3.6,3.6,7.1,17.6,6.94,688,1,1,264,66498
1643,20156301,6,4.4,4.2,3.8,3.6,3.6,2.5,16.2,7.65,751,3,3,746,66127
1644,20171781,4,4.7,4.2,3.8,6.6,4.6,2.1,19.6,8.82,831,105,105,11381,74827
1645,20175244,4,4.7,2.3,5.8,2.5,3.3,5,17.1,8.66,230,13,13,2549,65895
1646,20161382,3.5,3.8,4.2,3.1,3.6,3.3,2.5,16.4,8.52,131,37,39,5701,66250
1647,20100335,4.5,3.8,4.2,3.4,3.6,3.6,5.8,14.5,5.61,380,25,28,5377,64345
1648,20113307,5.2,4,2.5,4.7,3.6,3.6,2.5,17.2,6.97,576,13,13,2128,65629
1649,20176022,5.2,4.7,4.2,3.1,2.5,3.3,4.6,14.5,8.65,57,5,5,598,65460
1650,20101039,4,3.8,5.6,3.4,2.5,4.6,2.5,14.3,7.49,795,167,366,2152,64371
1651,20119507,3.4,4,5.6,3.8,3.6,4.6,5,28.5,5.67,1028,17,26,983,66680
1652,20176049,5.2,4.3,2.5,3.8,3.6,5.3,2.5,16.4,8.32,1053,18,18,1810,65193
1653,20163961,6,4.3,4.2,3.8,3.6,3.6,2.1,15.9,8.55,1485,9,9,1693,66549
1654,20128079,3.7,4,2.5,3.1,2.5,3.3,2.5,17.1,8.34,59,9,9,1254,66219
1655,20101138,5.2,3.8,2.5,3.8,3.6,4.6,2.5,18.8,7.47,2637,41,41,5206,63757
1656,20080079,3.5,4.2,4.2,3.8,3.6,5.3,5.1,16.9,6.5,202,7,7,0,61326
1657,20157096,5.2,4.4,2.3,3.1,3.6,5.3,2.5,12,9.24,1452,1,1,108,64267
1658,20080071,3.5,3.3,4.2,4.7,6.6,3.6,5.8,20.8,8.15,3123,0,0,0,67262
1659,20100063,3.5,3.8,4.2,3.1,2.5,3.3,2.5,14.5,7.22,60,1,1,214,62841
1660,20161796,4,4.3,2.3,5.8,2.5,3.3,5,12,8.95,437,4,4,822,64642
1661,20101071,5.2,3.8,4.2,4.7,3.6,3.6,2.5,16.8,6.08,690,2,2,0,73523
1662,20175208,3.7,4.7,5.6,3.8,2.5,5.3,5.8,15.6,9.29,793,0,0,0,63279
1663,20129407,3.7,4.8,4.2,5.8,3.6,3.6,2.5,27.5,7.86,670,21,24,5348,66504
1664,20153385,4.1,4.4,4.2,5.8,3.6,4.6,4.6,17.6,7.86,1139,4,4,1310,64157
1665,20133641,4.5,4.5,5.6,3.8,6.6,4.6,2.5,18.3,6.78,1180,61,64,4461,63520
1666,20172627,4.1,4.7,4.2,3.1,2.5,3.3,7.5,12,8.5,321,3,3,450,62454
1667,20175142,4,4.7,2.3,3.1,3.6,5.3,2.5,16.8,9.18,440,0,0,0,63311
1668,20112209,3.7,3.8,4.2,3.8,3.6,4.6,3.8,19.6,7.12,348,0,0,0,62383
1669,20158561,4.6,4.4,2.3,5.1,3.6,3.6,3,14.5,7.5,750,9,9,1766,63560
1670,20158670,4.6,4.5,4.2,4,3.6,4.6,2.5,17.2,7.36,483,17,17,1705,62069
1671,20100809,4.1,3.8,4.2,4,3.6,3.6,2.5,28.5,7.58,302,3,3,224,60898
1672,20119721,4,4,4.2,4,3.6,4.6,3.8,25.9,7.71,578,2,2,0,61808
1673,20100763,4.5,3.8,2.5,3.4,3.6,3.6,4.3,12,7.06,1112,12,13,2903,60801
1674,20101227,5.2,3.8,2.5,3.8,3.6,4.6,4.3,13.3,8.15,177,5,5,427,61902
1675,20136921,4,4.8,2.3,3.1,3.6,4.6,2.5,15.6,6.95,1896,4,6,1938,62159
1676,20119527,4.6,4,5.6,5.8,3.6,3.6,2.5,34.8,4.85,604,1,1,203,61414
1677,20156383,4,3.8,2.5,3.1,3.6,3.3,2.5,17.6,7.63,134,3,3,504,61550
1678,20154621,3.7,4.4,2.3,3.4,3.6,4.6,3.8,15.6,4.19,415,1,1,149,61130
1679,20161561,3.5,4.4,2.5,3.1,2.5,3.3,2.5,13.3,7.7,504,2,2,359,60979
1680,20113312,5.2,4,5.6,4,3.6,4.6,2.5,12,6.28,492,1,1,324,60944
1681,20168366,4.3,4.3,2.5,3.1,2.5,3.3,2.5,12,8.27,409,2,2,366,60980
1682,20112121,4.5,4,4.2,4,6.6,3.6,3.8,20.7,7.74,575,3,3,0,60788
1683,20124551,3.5,4,4.2,3.1,6.6,3.3,5.8,16.4,7.71,999,6,7,408,60561
1684,20135443,4,4,2.5,3.1,2.5,3.3,2.5,17.1,7.33,49,7,7,1218,60747
1685,20100170,4,3.8,4.2,3.8,3.6,4.6,4.6,19.4,6.69,234,0,0,0,59581
1686,20119600,3.5,3.8,2.3,3.1,2.5,3.3,2.5,16.8,7.81,321,134,251,7156,60371
1687,20160472,4,4.3,5.6,4.7,3.6,3.6,2.6,15,6.08,1286,22,23,4185,60365
1688,20148994,4.5,5,2.5,3.8,3.6,3.6,5.8,30,7.62,538,6,6,1244,60311
1689,20112163,4.1,3.8,2.3,3.1,2.5,3.3,2.5,17.1,7.45,131,1,1,214,60368
1690,20111692,4.5,4,4.2,4,3.6,3.6,5.1,16.3,6.94,562,2,2,520,60048
1691,20149831,4.5,4.5,4.2,3.4,3.6,3.6,3.8,15.6,7.07,963,30,30,6909,59881
1692,20100311,4.5,3.8,2.3,5.8,3.6,4.6,2.5,13.3,8.77,1704,3,3,264,58928
1693,20090068,3.4,4.2,4.2,3.8,3.6,3.6,5,17.6,8.68,1381,15,16,1056,58677
1694,20072673,4.5,4.2,5.6,3.1,3.6,5.3,7.1,13.3,6.99,337,0,0,0,59695
1695,20136860,4.3,4.8,2.3,5.8,2.5,3.3,4.3,16.4,7.62,290,12,14,968,59611
1696,20176367,5.2,4.7,2.3,3.1,2.5,3.3,2.1,17.1,7.91,43,10,10,1090,59375
1697,20111101,6,3.8,2.3,3.1,2.5,3.3,2.5,17.1,9.26,1117,8,11,2402,59640
1698,20081386,3.7,3.3,2.2,3.8,3.6,3.3,2.5,15.6,8.15,285,2,2,0,58972
1699,20182021,4,4.7,5.6,3.1,2.5,3.3,2.5,13.3,9.42,223,3,3,638,60561
1700,20161870,4,4.4,4.2,3.8,6.6,4.6,2.5,12,8.82,542,89,90,7050,61964
1701,20156275,5.2,4.4,4.2,3.8,3.6,4.6,2.5,21.7,8.18,304,80,81,10450,61196
1702,20163201,4.5,4.3,2.5,3.1,2.5,3.3,2.5,12,8.34,458,6,8,414,58619
1703,20161603,4,4.3,5.6,2.9,2.5,3.3,2.5,14.5,8.96,168,31,31,4633,58644
1704,20150862,3.7,4.4,2.5,5.2,3.6,3.6,2.5,16.3,7.92,1412,7,7,999,57983
1705,20134701,3.4,4.8,2.5,3.4,3.6,4.6,2.5,14.5,8.12,1720,2,2,386,57948
1706,20050086,3.7,2.5,5.6,3.8,3.6,4.6,2.5,19.3,7.9,576,10,10,3849,58233
1707,20175423,4.5,4.3,2.3,3.1,3.6,3.3,2.5,17.1,5.82,547,49,49,6343,58454
1708,20090086,3.4,4.2,2.5,4.7,3.6,3.6,2.5,20.9,7.42,860,0,0,0,54999
1709,20101132,4,3.8,4.2,4,3.6,3.6,5.1,25.2,7.16,654,4,4,0,56455
1710,20081213,3.7,4.2,2.5,3.8,3.6,5.3,5,16.8,7.97,416,14,16,3786,71559
1711,20141621,5.2,4.5,2.2,3.8,6.6,4.6,2.5,15.6,8.69,1095,5,5,1401,58692
1712,20100202,4.6,3.8,5.6,3.8,3.6,3.6,2.5,19.4,8.1,802,1,1,15,57029
1713,20116037,3.4,3.8,5.6,3.8,3.6,4.6,7.1,13.3,6.98,270,0,0,0,57261
1714,20179442,3.4,4.3,5.6,3.8,3.6,3.6,2.5,22,5.64,1833,1,1,401,57110
1715,20133603,3.4,5,2.5,3.8,3.6,4.6,2.5,12,7.44,296,15,15,1794,59243
1716,20162431,4,4.3,5.6,3.1,2.5,3.3,2.5,16.4,8.59,199,15,15,3153,56860
1717,20173962,3.4,4.7,5.6,3.8,3.6,4.6,5.8,18.4,8.87,1497,11,13,1373,58834
1718,20090028,3.5,4.2,4.2,3.8,3.6,3.6,5.8,17.4,8.27,1205,8,9,273,55702
1719,20156704,3.4,4.4,2.3,5.8,6.6,4.6,4.3,14.5,5.89,676,8,12,2103,57377
1720,20177479,5.2,4.7,2.3,3.1,2.5,3.3,2.5,17.1,8.12,256,92,145,7040,56539
1721,20153025,4.1,4.4,4.2,3.8,3.6,4.6,2.5,14.8,8.78,557,58,58,4160,56632
1722,20124738,3.5,4,2.3,5.8,2.5,3.3,4.3,13.3,6.92,53,6,6,1037,56454
1723,20145103,3.5,4.5,4.2,4.7,3.6,3.6,2.5,17.4,8.35,1048,28,28,3826,56299
1724,20162925,4.5,4.4,4.2,3.4,3.6,4.6,2.1,16.4,7.43,859,5,5,1084,56959
1725,20175223,4,4.7,2.5,3.1,2.5,3.3,2.5,13.3,8.83,142,18,18,2019,55784
1726,20140241,6,4.4,5.6,3.1,2.5,3.3,2.1,12,8.45,712,5,5,1267,56105
1727,20110172,4,4,4.2,3.4,3.6,4.6,5.1,15.6,7.2,856,0,0,0,55561
1728,20110235,4.6,4,4.2,3.8,6.6,4.6,4.6,21.6,7.51,187,7,7,1285,55561
1729,20169764,4.1,4.4,2.3,3.1,2.5,3.3,2.5,15.6,7.37,131,4,4,517,55425
1730,20167867,3.7,4.3,5.6,3.8,3.6,4.6,5,17.5,7.63,1497,7,8,1396,56553
1731,20150456,3.5,4.4,2,3.8,3.6,4.6,2.1,15.3,8.09,463,33,33,2296,56316
1732,20165042,4.5,4.3,5.6,2.9,3.6,5.3,5.8,18.3,9.13,640,13,16,3609,56200
1733,20090724,4,3.8,5.6,3.8,3.6,5.3,5.8,16.7,4.2,768,0,0,0,54514
1734,20177701,6,4.7,4.2,3.4,3.6,4.6,2.1,16.4,7.25,751,2,2,343,55586
1735,20101038,4,3.8,2.3,3.8,6.6,3.3,2.5,13.3,7.91,730,44,79,1197,54198
1736,20162621,4,4.4,4.2,3.4,2.5,4.6,2.5,15.6,5.57,312,316,800,5604,54972
1737,20126410,6,4,4.2,5.8,3.6,4.6,2.5,21.3,6.74,1080,3,3,286,54874
1738,20129079,3.7,4.8,4.2,4.7,2.5,4.6,5.8,16.4,5.05,454,6,6,1161,54461
1739,20152370,4.3,4.4,5.6,4,3.6,4.6,3.7,15.3,4.12,1188,6,6,1957,55011
1740,20120421,4,4.8,4.2,3.4,3.6,3.6,2.5,15.6,7.14,1638,4,5,890,54239
1741,20141088,3.7,4.5,2.3,3.8,3.6,3.3,2.5,16.4,8.94,930,9,9,900,54960
1742,20167645,3.5,4.3,4.2,3.8,6.6,4.6,2.5,12,8.7,1036,39,39,3618,55869
1743,20135942,3.4,3.8,2.2,3.1,2.5,3.3,2.5,17.1,6.62,72,3,3,626,53744
1744,20156360,4,4.5,2.3,3.1,2.5,3.3,2.5,17.1,7.57,143,3,3,327,53758
1745,20126470,6,4,2.5,4,6.6,4.6,4.6,13.3,8.11,293,21,21,3272,56584
1746,20126003,4.6,4.8,5.6,2.9,3.6,3.3,2.5,17.1,8.59,173,3,3,242,53526
1747,20100104,3.4,3.8,4.2,3.8,3.6,4.6,5.8,15.6,8.38,1059,7,7,236,52800
1748,20175481,5.2,4.7,2.5,3.8,3.6,3.6,2.5,17.1,7.33,377,20,20,1903,53121
1749,20113981,3.5,4,4.2,4,3.6,4.6,4.6,22.4,8.06,559,3,4,684,53691
1750,20131245,4,5,5.6,3.8,3.6,3.3,5,13.3,8.48,555,13,14,2984,53217
1751,20156241,3.5,4.5,2.3,3.1,3.6,5.3,2.5,17.1,8.72,1188,0,0,0,52833
1752,20080077,3.5,3.3,4.2,4.7,3.6,3.6,4.3,17.2,7.27,722,7,7,610,52268
1753,20124873,3.4,4,4.2,5.8,3.6,3.6,3.8,20.2,7.26,325,0,0,0,52743
1754,20080088,3.5,4.2,2.3,4,3.6,4.6,2.5,16.4,5.26,1301,5,5,0,51422
1755,20090331,4,3.8,5.6,3.8,3.6,3.6,2.5,16.7,6.72,916,2,2,544,51760
1756,20165045,4,4.3,5.6,5.8,3.6,4.6,2.1,27,5.88,844,22,27,5079,53610
1757,20080228,3.4,2,4.2,7.9,3.6,3.3,4.6,14.5,8.22,193,9,10,22,50745
1758,20140196,4.1,4.5,2.5,4,3.6,4.6,2.5,17.6,7.96,1293,5,5,1362,53149
1759,20135581,4,4.8,4.2,3.8,3.6,3.6,2.5,15.6,8.46,231,16,16,2847,55273
1760,20155639,3.7,4.4,4.2,4.7,3.6,4.6,3.8,14.5,7.01,1219,2,2,337,52197
1761,20100029,3.4,3.8,4.2,4,3.6,4.6,2.5,16.4,8.12,604,1,1,332,51362
1762,20111116,4.5,4,2.3,3.1,3.6,3.3,2.5,17.1,7.94,1338,15,15,2341,63618
1763,20136783,4,3.8,2.5,3.1,2.5,3.3,2.5,17.9,7.22,27,2,2,432,53735
1764,20111351,6,3.8,2.5,4.7,2.5,3.6,2.5,16.4,6.91,341,15,15,2370,52110
1765,20101392,4.5,4,5.6,3.1,3.6,3.3,2.5,12,8.61,1041,8,8,1556,53220
1766,20155601,3.5,5,2.5,3.1,2.5,3.3,2.5,13.3,7.13,165,2,2,354,52381
1767,20170268,4.1,4.7,4.2,4.7,3.6,4.6,3.8,14.5,6.91,493,24,24,2240,54041
1768,20112971,4,4,4.2,4,3.6,3.6,5.1,15.5,7.72,812,0,0,0,51646
1769,20135367,5.2,5,2.3,3.8,3.6,3.3,2.5,15.6,7.89,317,152,152,30718,74108
1770,20100362,6,3.8,4.2,4.7,3.6,3.6,2.5,13.3,4.93,368,2,3,575,50734
1771,20134042,3.5,4.8,4.2,3.1,2.5,3.3,2.5,16.4,7.42,76,15,15,3247,51553
1772,20139083,4.5,5,2.3,3.1,2.5,5.3,2.5,15.6,8.21,2242,7,7,1440,69739
1773,20081729,4,3.8,5.6,3.8,3.6,3.6,2.5,12,6.32,451,6,6,0,50730
1774,20090205,4,3.8,4.2,4.7,6.6,5.3,3.8,16.4,4.43,141,0,0,0,50346
1775,20112622,3.7,4,4.2,3.8,6.6,4.6,2.5,19.7,7,634,13,13,2208,51866
1776,20149961,3.7,4.4,5.6,3.8,3.6,4.6,7.1,14.5,7.13,430,14,14,3985,51207
1777,20124011,3.5,4,4.2,3.8,3.6,3.3,3.8,27.4,8.47,248,189,484,8027,51232
1778,20080516,4.6,4.2,5.6,3.1,2.5,3.3,2.5,14,6.08,176,5,5,630,50699
1779,20124061,4.5,4.8,5.6,4,3.6,4.6,2.5,13,8.07,1228,20,20,3112,51120
1780,20126617,4.5,4,4.2,3.4,3.6,4.6,2.5,16.9,7.88,1813,1,1,543,50839
1781,20170302,4.1,4.3,4.2,5.8,3.6,4.6,2.5,13,8.48,1001,61,61,7188,50819
1782,20162206,4,4.3,4.2,3.8,3.6,5.3,4.6,18,8.08,771,9,9,1117,51106
1783,20162001,3.4,4.3,4.2,3.4,3.6,5.3,3.8,15.6,5.11,501,2,3,250,50631
1784,20141614,5.2,4.5,5.6,3.8,3.6,5.3,2.5,15.5,8.16,657,66,66,11245,50514
1785,20189525,4.3,4.7,5.6,2.9,3.6,3.3,5.8,13.3,9.21,349,6,10,2292,50419
1786,20141706,3.7,4.5,5.6,2.9,2.5,4.6,2.5,16.4,6.41,7865,7,7,1818,50308
1787,20142798,3.7,4.5,5.6,2.9,3.6,3.3,2.5,17.6,9.11,502,1,1,255,50392
1788,20127446,4.1,4,4.2,3.4,3.6,4.6,7.1,16.5,7.58,1855,7,8,2169,52092
1789,20141961,3.7,4.5,2.5,3.4,3.6,3.6,2.5,17.2,7.25,638,19,19,2546,50098
1790,20136292,4.3,5,2.5,3.8,7.2,3.6,3,15.6,8.82,1682,11,12,2259,52974
1791,20112208,4,4,5.6,5.8,3.6,5.3,7.1,15.6,6.96,924,26,28,3701,51024
1792,20182561,4,4.3,2.3,5.8,7.2,5.3,5,15.6,9.6,1498,78,78,18043,108959
1793,20070640,5.2,3.3,5.6,3.8,3.6,4.6,2.5,28.3,6.57,2227,11,12,4,579973
1794,20165543,5.2,4.3,2.3,3.1,2.5,5.3,2.1,17.1,9.03,407,2,6,860,53107
1795,20070582,4,3.3,4.2,3.8,7.2,3.6,2.5,25.4,8.52,4154,13,14,2541,1925203
1796,20070454,4.1,2,2.5,3.8,2.5,3.3,2.5,16.4,8.99,6482,2,8,58,270788
1797,20183195,4,5.8,2.5,3.1,2.5,3.3,2.5,12,8.15,206,4,4,744,64405
1798,20050039,4.3,2,2.3,3.1,2.5,3.3,2.5,13.3,6.75,194,536,1895,126728,140620
1799,20070466,4,3.3,5.6,4.7,6.6,3.6,2.5,39.8,9.06,12124,132,308,30573,2048339
